mol_chembl_id,molregno,standard_type,standard_relation,standard_value,standard_units,canonical_smiles,tgt_chembl_id,tgt_name,assay_chembl_id,assay_desc
CHEMBL380262,350713,Ki,=,260.0,nM,COc1ccccc1N2CCN(CCCN3C(=O)C[C@H](NC(=O)c4ccccc4)C3=O)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL868481,Affinity for 5HT1A receptor
CHEMBL434905,299302,Ki,=,260.0,nM,O=C1C(CN2CCC(Cc3ccccc3)CC2)CCc4ccccc14,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL839696,Inhibitory constant was determined against 5-hydroxytryptamine 1A receptor using 1.2 nM [3H]8-OH-DPAT
CHEMBL1946254,1277638,Ki,=,263.0,nM,Clc1ccc(cc1)N2CCCN(CCCCc3nc4ccccc4s3)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1949466,Displacement of [3H]8-OH-DPAT from 5-HT1A receptor expressed in CHO cells after 20 mins by liquid scintillation counting
CHEMBL63790,100625,IC50,=,263.03,nM,C(N1CCN(CC1)c2nc3ccsc3n4cccc24)c5ccc6OCOc6c5,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615580,Binding affinity for 5-hydroxytryptamine 1A receptor
CHEMBL258075,439038,Ki,=,265.0,nM,CC(C)Oc1cccc2C(C)NC(=Nc12)N,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL930818,Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor expressed in HEK293-EBNA cells
CHEMBL339980,214206,Ki,=,265.0,nM,CN(C)CCc1c(C)[nH]c2cccc(NC(=O)c3ccc(F)cc3)c12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL872104,Binding affinity towards human 5-hydroxytryptamine 1A receptor was determined using [3H]-5-HT as radioligand
CHEMBL2022271,1337638,Ki,=,266.0,nM,Clc1ccc2Oc3ncccc3C(=Nc2c1)N4CCN(Cc5ccccc5)CC4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2026267,Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor expressed in CHO cells after 60 mins by liquid scintillation counting
CHEMBL386242,353433,Ki,=,266.0,nM,CN(CCCc1c[nH]c2ccc(F)cc12)[C@H]3COc4c(F)ccc(C(=O)N)c4C3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL864775,Displacement of [3H]-8-OH-DPAT from human 5HT1A receptor expressed in CHO cells
CHEMBL3401485,1831686,Ki,=,268.0,nM,O=C1N(CCCCCN2CCN(Cc3ccccc3)CC2)C=Nc4ccccc14,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3404181,Displacement of [3H]-5-HT from human 5-HT1A receptor expressed in CHOK1 cells after 30 mins by liquid scintillation counting analysis
CHEMBL43097,66002,EC50,=,269.15,nM,Clc1ccc(cc1Cl)C(=O)N2CCC(=CC2)CNCc3cccc(n3)n4cccn4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616051,In vitro effective concentration required to inhibit forskolin-stimulated cAMP levels in HA7 cells expressing human 5-HT1A receptor
CHEMBL2159473,1426020,Ki,=,270.0,nM,Fc1cccc(OCCN2CCC(C2)NS(=O)(=O)c3cccs3)c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2162844,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cells after 1 hr
CHEMBL3084757,1594648,EC50,=,270.0,nM,Cc1ccc(CNC[C@@]2(O)C[C@H]3CC[C@@H](C2)N3C(=O)c4ccccc4)nc1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1259255,Intrinsic activity at human 5-HT1A receptor expressed in CHO cells assessed as increase of serotonin-induced [35S]GTPgammaS binding
CHEMBL57176,90604,Ki,=,270.0,nM,C#Cc1c[nH]c(CN2CCN(CC2)c3ccccc3)c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616393,Ability to displace [3H]8-OH-DPAT radioligand from porcine 5-hydroxytryptamine 1A receptor
CHEMBL3113600,1616560,Ki,=,272.0,nM,COc1ccc(CNC(=O)CCOCCN2CCN(CC2)c3ccccc3c4ccc(F)cc4)cc1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3118888,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor transfected in HEK293-EBNA cells after 120 mins
CHEMBL427518,313552,IC50,=,272.0,nM,COc1ccc(cc1)S(=O)(=O)NCCCN2CCN(CC2)c3ccccc3OC,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL959752,Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor expressed in CHOK1 cell membrane
CHEMBL330171,156402,Ki,=,273.0,nM,CCn1ncc(n1)c2ccc3c(c2)c(cn3c4ccc(F)cc4)C5CCN(CCN6CCNC6=O)CC5,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615805,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor
CHEMBL3581246,1947301,Ki,=,273.0,nM,CCCCCCOc1cc2C[C@@H]3N(C)CCc4cc(OC)c(OC)c(c2cc1OC)c34,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3584692,Displacement of [3H]Way100635 from human recombinant 5-HT1A receptor expressed in CHO cell membranes by radioligand binding assay
CHEMBL1946745,1278134,Ki,=,274.0,nM,OC1(C[C@H]2CC[C@@H](C1)N2CCCCc3nc4ccccc4s3)c5ccc(Cl)cc5,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1949466,Displacement of [3H]8-OH-DPAT from 5-HT1A receptor expressed in CHO cells after 20 mins by liquid scintillation counting
CHEMBL520024,514038,Ki,=,275.0,nM,CC1CN(CCN1CCCN2C(=O)c3ccccc3C2=O)c4ccc5ccccc5n4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1949347,Displacement of [3H]8-OH-DPAT from 5HT1A receptor in cerebral cortex homogenates after 15 mins
CHEMBL431354,88741,Ki,=,275.44,nM,Cc1ccc(C)c(c1)N2CCN(CCN3C(=O)CC4(CCCC4)CC3=O)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615772,Binding affinity to human 5-hydroxytryptamine 1A receptor was measured using [3H]-8-hydroxy-2-(di-n-propylamine) tetraline [3H]8-OH-DPAT) as radioligand
CHEMBL1096530,627838,Ki,=,276.0,nM,COc1cc(N2CCN(CC2)C3CCN(CC3)c4c(F)ccc5cccnc45)c6ncccc6c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1110095,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells
CHEMBL1806877,1164556,Ki,=,276.0,nM,CCCN1CCc2cccc3c2[C@H]1Cc4cccc(N)c34,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1811741,Displacement of [3H]-8-OH-DPAT from 5-HT1A receptor expressed in CHO cells after 50 mins by beta liquid scintillation counter
CHEMBL3740624,2055201,Ki,=,278.0,nM,CC(C)CS(=O)(=O)NC1CCN(CCOc2ccccc2C(C)C)CC1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3744655,Displacement of [3H]-8-OH-DPAT from human serotonin 5-HT1A receptor expressed in HEK293 cells after 1 hr by microplate reader based assay
CHEMBL3740691,2055212,Ki,=,279.0,nM,O=S(=O)(NC1CCN(CCOc2ccccc2c3ccccc3)CC1)c4ccccc4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3744655,Displacement of [3H]-8-OH-DPAT from human serotonin 5-HT1A receptor expressed in HEK293 cells after 1 hr by microplate reader based assay
CHEMBL598759,600195,Ki,=,279.0,nM,CCCN1CCc2cccc3c2[C@H]1Cc4cccc(OCC=C)c34,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1065705,Displacement of [3H]8-OH-DPAT from 5HT1A receptor expressed in CHO cells by liquid scintillation counting
CHEMBL1221452,687878,IC50,=,280.0,nM,CN1CCN(CC1)c2cccc(c2)N(Cc3ccccc3)S(=O)(=O)c4ccc5ccccc5c4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1227603,Displacement of [3H]8-OH-DPAT from human 5HT1A expressed in CHOKI cells
CHEMBL1242950,702184,Ki,=,280.0,nM,CCCCC1CCN(CCCC(=O)c2ccccc2C)CC1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1248549,Binding affinity to human 5-HT1A receptor by radioligand displacement assay
CHEMBL252258,422360,Ki,=,280.0,nM,CC(=O)N1C2CCCC1C=C(CN3C4CCC3CC(C4)NC(=O)Nc5cc(F)cc(c5)C(F)(F)F)C2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL928758,Inhibition of 5HT1A receptor
CHEMBL2159462,1426009,Ki,=,283.0,nM,Fc1cccc(OCCN2CCC(CNS(=O)(=O)c3cccc(Cl)c3)CC2)c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2162844,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cells after 1 hr
CHEMBL3344469,1796633,Ki,=,285.33,nM,COc1cc2CCN3Cc4cc(CC(C)Cl)sc4C[C@H]3c2cc1O,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3387738,Displacement of [3H]8-OH-DPAT from 5HT1A receptor (unknown origin) transfected in HEK293T cells after 50 mins by liquid scintillation counting analysis
CHEMBL27173,36132,IC50,=,287.0,nM,NCCc1c[nH]c2ccc3OCCCc3c12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616274,In vitro inhibitory concentration required against [3H]8-OH-DPAT binding to cloned human 5-hydroxytryptamine 1A receptor
CHEMBL68390,101969,IC50,=,288.4,nM,FC(F)(F)c1cccc(c1)N2CCN(CC2)c3nc4ccsc4n5cccc35,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615580,Binding affinity for 5-hydroxytryptamine 1A receptor
CHEMBL2159458,1426005,Ki,=,290.0,nM,Fc1ccc(cc1)S(=O)(=O)NCC2CCN(CCOc3ccccc3c4ccccc4)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2162844,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cells after 1 hr
CHEMBL328940,156351,Ki,=,290.0,nM,Cn1ncc(n1)c2ccc3c(c2)c(cn3c4ccc(F)cc4)C5CCN(CCN6CCNC6=O)CC5,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615805,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor
CHEMBL426863,349778,Ki,=,290.0,nM,Fc1cccc(N2CCN(CCCCNC(=O)c3cc4CCc5ccc(CCc3cc4)cc5)CC2)c1F,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL860510,Displacement of [3H]8-OH-DPAT from 5-HT1A receptor of porcine cortical membrane
CHEMBL185624,310637,Ki,=,295.0,nM,C(CN1C2CCC1C=C(C2)c3ccc4ccccc4c3)Oc5cccc6[nH]ccc56,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL829788,In vitro binding affinity for human 5-hydroxytryptamine 1A receptor expressed in CHO cells was determined using [3H]8-OH-DPAT radioligand
CHEMBL3818200,2091767,Ki,=,295.0,nM,O=C(CCCN1CCc2ccccc2C1)c3ccc(cc3)C#N,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3821447,Displacement of [3H]8-OH-DPAT from human 5-HT1A receptor expressed in cell membranes after 1 hr by liquid scintillation counting
CHEMBL370594,334146,Ki,=,295.1,nM,COc1ccccc1N2CCN(CCN3C(=O)Nc4[nH]c(cc4C3=O)c5ccccc5C)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL864517,Binding affinity to 5HT1A
CHEMBL53,3854,Ki,=,296.0,nM,CN1CCc2cccc3c2[C@H]1Cc4ccc(O)c(O)c34,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615975,Displacement of [3H]8-OH-DPAT from human 5-hydroxytryptamine 1A receptor expressed in CHO cells
CHEMBL179397,299528,Ki,=,297.0,nM,O=C1CC(CN2CCC(Cc3ccccc3)CC2)Oc4ccccc14,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL839696,Inhibitory constant was determined against 5-hydroxytryptamine 1A receptor using 1.2 nM [3H]8-OH-DPAT
CHEMBL1222234,688668,IC50,=,298.0,nM,CC(C)N(c1cccc(c1)N2CCN(C)CC2)S(=O)(=O)c3cccc4ccccc34,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1227603,Displacement of [3H]8-OH-DPAT from human 5HT1A expressed in CHOKI cells
CHEMBL1774536,1145584,Ki,=,299.0,nM,COc1ccccc1N2CCN(CC(F)CCNC(=O)c3ccc4c(Cc5ccccc45)c3)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1777187,Displacement of [3H]8-OH-DPAT from 5HT1A receptor
CHEMBL3233674,1732179,Ki,=,299.0,nM,Cl.CC1(C)N(CCCCCN2CCN(CC2)c3ccc(F)cc3F)C(=O)N(Cc4ccc(F)cc4)C1=O,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3240450,Displacement of [3H]-8-OH-DPAT from human recombinant 5-HT1A receptor expressed in HEK293 cell membrane after 1 hr by Microbeta scintillation counting analysis
CHEMBL1258223,707231,Ki,=,300.0,nM,CCCCN1CCC(COC(=O)c2cc(Cl)c(NC)c3OCCOc23)CC1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1259756,Binding affinity to human 5-HT1A receptor
CHEMBL598866,600961,Ki,=,300.0,nM,Fc1ccc2occ(CCN3CCC(=CC3)c4c[nH]c5ccc(F)cc45)c2c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1074781,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor expressed in CHO cells
CHEMBL98241,156584,Ki,=,300.0,nM,C[C@H](CN1CCN(CC1)c2cc(F)c(F)cc2F)N3C(=O)CC4(CCCC4)CC3=O,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL839580,Binding affinity for human 5-hydroxytryptamine 1A receptor
CHEMBL3233677,1732182,Ki,=,301.0,nM,Cl.CC1(C)N(CCCCCN2CCN(CC2)c3ccc(Cl)c(Cl)c3)C(=O)N(Cc4ccc(Cl)cc4Cl)C1=O,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3240450,Displacement of [3H]-8-OH-DPAT from human recombinant 5-HT1A receptor expressed in HEK293 cell membrane after 1 hr by Microbeta scintillation counting analysis
CHEMBL3805046,2085580,EC50,=,301.0,nM,CNC(=O)c1cccc(OCCCCN2CCN(CC2)c3cccc(Cl)c3Cl)c1F,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3806801,Agonistic activity at human 5-HT1A receptor measured after 60 mins by Ultra Lance cAMP assay
CHEMBL1202415,676366,Ki,=,304.0,nM,Cl.CCCN(CCC)C1CN2CC(=O)Nc3cccc(C1)c23,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615445,Ability to displace [3H]-DPAT from 5-hydroxytryptamine 1A receptor in homogenates of bovine hippocampus.
CHEMBL27399,34305,Ki,=,304.0,nM,CCCN(CCC)[C@H]1CN2CC(=O)Nc3cccc(C1)c23,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615451,"Binding affinity against 5-hydroxytryptamine 1A receptor from bovine hippocampus, used [3H]8-OH-DPAT as radioligand"
CHEMBL3233675,1732180,Ki,=,305.0,nM,Cl.CC1(C)N(CCCCCN2CCN(CC2)c3ccc(F)cc3)C(=O)N(Cc4ccc(F)cc4)C1=O,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3240450,Displacement of [3H]-8-OH-DPAT from human recombinant 5-HT1A receptor expressed in HEK293 cell membrane after 1 hr by Microbeta scintillation counting analysis
CHEMBL180817,300492,Ki,=,307.0,nM,COc1ccccc1OCCN[C@@H]2CC[C@@H](CC2)c3c[nH]c4ccc(F)cc34,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL840060,Binding affinity determined against human 5-hydroxytryptamine 1A receptors transfected into CHO cells.
CHEMBL391272,395934,Ki,=,307.0,nM,C[C@H]1CN(CCN1CC[C@@H]2OCCc3cc(ccc23)C(=O)N)c4ccc5cc(F)ccc5c4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL892234,Displacement of [3H]8-OH-DPAT from human 5HT1A expressed in LM(tk-) cells
CHEMBL348708,247895,Ki,=,307.1,nM,COc1cccc2OC[C@H](CN3C4CCC3C=C(C4)c5cccc6cccnc56)Oc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615756,Displacement of [3H]8-OH-DPAT from human 5-hydroxytryptamine 1A receptor expressed in CHO cells
CHEMBL3804954,2085581,EC50,=,309.0,nM,CNC(=O)c1ccccc1OCCCCN2CCN(CC2)c3cccc(Cl)c3Cl,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3806801,Agonistic activity at human 5-HT1A receptor measured after 60 mins by Ultra Lance cAMP assay
CHEMBL398175,388322,Ki,=,309.0,nM,Cc1cccc(n1)c2ccc(cc2)C(=O)NC\C=C\CN3CCN(CC3)c4cccc(Cl)c4Cl,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL895655,Binding affinity to human 5HT1A receptor
CHEMBL231373,388836,EC50,=,309.03,nM,CNc1ccnc(CNCC2(F)CCN(CC2)C(=O)c3ccc(F)c(Cl)c3)n1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL895214,Agonist activity at human 5HT1A receptor expressed in C6 cells assessed as stimulation of [35S]GTPgammaS binding
CHEMBL45094,66037,EC50,=,309.03,nM,FCC1(CNCc2cccc(n2)n3cccn3)CCN(CC1)C(=O)c4ccc(Cl)c(Cl)c4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616051,In vitro effective concentration required to inhibit forskolin-stimulated cAMP levels in HA7 cells expressing human 5-HT1A receptor
CHEMBL1259017,708033,EC50,=,310.0,nM,Cc1ccc(CNCC2(F)CCN(CC2)C(=O)c3cnn4ccccc34)nc1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1259255,Intrinsic activity at human 5-HT1A receptor expressed in CHO cells assessed as increase of serotonin-induced [35S]GTPgammaS binding
CHEMBL2205034,1444654,Ki,=,310.0,nM,Cl.Cc1ccc(Sc2ccccc2N3CCCNCC3)c(C)c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2215842,Displacement of [3H]5-carboxamidotryptamine to human 5HT1A expressed in HEK293 cells by filter binding assay
CHEMBL365405,311132,Ki,=,310.0,nM,CN1CCC(CC1)n2ncc3ccc(NC(=O)c4ccc(F)cc4)cc23,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL876361,In vitro binding affinity for human 5-hydroxytryptamine 1A receptor
CHEMBL2037430,1346974,Ki,=,312.0,nM,Clc1ccc(cc1)N2CCN(CCCc3nc4ccccc4s3)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2037806,Displacement of [3H]8-OH-DPAT from human 5HT1A receptor by liquid scintillation counting
CHEMBL2159466,1426013,Ki,=,313.0,nM,Fc1ccc(cc1F)S(=O)(=O)NC2CCN(CCOc3ccccc3c4ccccc4)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3744655,Displacement of [3H]-8-OH-DPAT from human serotonin 5-HT1A receptor expressed in HEK293 cells after 1 hr by microplate reader based assay
CHEMBL3235729,1734255,Ki,=,313.0,nM,CSc1ccccc1N2CCN(Cc3ccc(cc3)C(=O)N4CCC[C@H]4C(=O)N)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3241203,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cells after 1 hr by beta-counting
CHEMBL196169,330287,Ki,=,315.0,nM,COc1ccc(NC(=O)N2CCN(CC2)c3ccccc3F)cc1N4CCN(C)CC4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL884810,In vitro binding affinity towards cloned human 5-HT1A receptor using [3H]5-carboximidotryptamine as radioligand
CHEMBL2058419,1354180,Ki,=,315.0,nM,CN1C(=N)N(C)\C(=C\c2c[nH]c3cccc(Br)c23)\C1=O,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL2445951,Displacement of [3H]way100635 from human recombinant 5HT1A receptor stably expressed in CHO cells
CHEMBL97450,156585,Ki,=,315.0,nM,CCCCCCCCCOc1ccc2[nH]cc(CCN)c2c1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615778,Binding affinity was measured on 5-hydroxytryptamine 1A receptor in AK cells transfected with human 5-HT1A gene labeled with [3H]-8-OH-DPAT
CHEMBL301518,74736,Ki,=,316.23,nM,O[C@@H]1[C@@H](Cc2cc(F)ccc12)N3CCN(CC3)c4cccc5CCCOc45,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616225,Binding affinity at human 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding in Chinese hamster ovary cell line
CHEMBL333784,191205,Ki,=,316.23,nM,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c3ccc(Cl)c(Cl)c3)CC1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616229,Binding affinity towards 5-hydroxytryptamine 1A receptor (human cloned receptor) in HEK293 cells using [3H]8-OH-DPAT as radioligand;
CHEMBL348890,263477,Ki,=,316.23,nM,Clc1ccc(cc1)C2=CCN(CCCCC34CCCc5c(Cl)ccc(NC3=O)c45)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL617834,Binding affinity towards 5-HT1A receptor by the displacement of [3H]-8-OH-DPAT] in human recombinant receptors in mammalian cell
CHEMBL37317,55535,IC50,=,316.23,nM,NCCc1c[nH]c2ccc(Cc3onc(N)n3)cc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616403,Displacement of [3H]8-OH-DPAT from pig cortex 5-hydroxytryptamine 1A receptor
CHEMBL39243,56364,IC50,=,316.23,nM,CN(C)CCc1c[nH]c2ccc(Cc3onc(N)n3)cc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616400,Binding activity against 5-hydroxytryptamine 1A receptor from pig cortex membrane using [3H]8-OH-DPAT-HT as radioligand.
CHEMBL425190,321985,Ki,=,316.23,nM,Cc1ccc2c(OCCN3CCN(Cc4cccc5cccnc45)CC3)cccc2n1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL953250,Displacement of [3H]8-OH-DPAT from human recombinant 5HT1A receptor
CHEMBL485427,514143,Ki,=,316.23,nM,Cc1ccc2c(OC3CCN(CCc4ccc5OCC(=O)Nc5c4)CC3)cccc2n1,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL990611,Displacement of [3H]5HT from human cloned 5HT1A receptor expressed in CHO cells
CHEMBL50834,79336,IC50,=,316.23,nM,CCn1nnnc1Cc2ccc3[nH]cc(CCN(C)C)c3c2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616400,Binding activity against 5-hydroxytryptamine 1A receptor from pig cortex membrane using [3H]8-OH-DPAT-HT as radioligand.
CHEMBL52264,79083,IC50,=,316.23,nM,CN(C)CCc1c[nH]c2ccc(Cc3ncnn3C)cc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616400,Binding activity against 5-hydroxytryptamine 1A receptor from pig cortex membrane using [3H]8-OH-DPAT-HT as radioligand.
CHEMBL53349,79296,IC50,=,316.23,nM,CN(C)CCc1c[nH]c2ccc(Cn3ccnc3C)cc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616400,Binding activity against 5-hydroxytryptamine 1A receptor from pig cortex membrane using [3H]8-OH-DPAT-HT as radioligand.
CHEMBL54103,79373,IC50,=,316.23,nM,CN(C)CCc1c[nH]c2ccc(Cc3nncn3C)cc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL616400,Binding activity against 5-hydroxytryptamine 1A receptor from pig cortex membrane using [3H]8-OH-DPAT-HT as radioligand.
CHEMBL566970,574575,Kd,=,316.23,nM,COc1cccc2[C@H]3CCN(CC=C)[C@H]3CCc12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1061237,Binding affinity to 5HT1A receptor
CHEMBL567186,574576,Kd,=,316.23,nM,COc1cccc2CC[C@H]3[C@H](CCN3[C@H](C)c4ccccc4)c12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1061237,Binding affinity to 5HT1A receptor
CHEMBL286376,32812,Ki,=,317.0,nM,COc1cccc2CC[C@@H]3[C@@H](CCN3CCc4ccccc4)c12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615459,Tested for activity against 5-hydroxytryptamine 1A receptor from bovine hippocampus
CHEMBL416519,7088,Ki,=,317.0,nM,COc1cccc2CC[C@H]3C(CCN3CCc4ccccc4)c12,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615450,Compound was evaluated for the binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in cloned CHO cells
CHEMBL3770639,2071469,Ki,=,319.0,nM,CC1(NC(=O)N(CC(O)CN2CCN(CC2)c3ccccc3C#N)C1=O)c4ccc(F)cc4,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3771915,Displacement of [3H]-8-OH-DPAT from human 5-HT1A receptor expressed in HEK293 cells
CHEMBL366091,310431,Ki,=,320.0,nM,C(CN1C2CCC1C=C(C2)c3cc4ccccc4[nH]3)Oc5cccc6ncccc56,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL829788,In vitro binding affinity for human 5-hydroxytryptamine 1A receptor expressed in CHO cells was determined using [3H]8-OH-DPAT radioligand
CHEMBL3770342,2070946,Ki,=,320.0,nM,NC1=NC2(CCCCC2)NC(=N1)Nc3cccc(Br)c3,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3773624,Displacement of [3H]8-OH-DPAT from 5-HT1A receptor (unknown origin) after 1.5 hrs by microbeta scintillation counting method
CHEMBL597881,600338,Ki,=,320.0,nM,CCCN1CCc2cccc3c2[C@H]1Cc4ccc5cc(C)oc5c34,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL1065705,Displacement of [3H]8-OH-DPAT from 5HT1A receptor expressed in CHO cells by liquid scintillation counting
CHEMBL3741281,2055217,Ki,=,321.0,nM,Cn1cc(cn1)S(=O)(=O)NC2CCN(CCOc3ccccc3c4ccccc4)CC2,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL3744655,Displacement of [3H]-8-OH-DPAT from human serotonin 5-HT1A receptor expressed in HEK293 cells after 1 hr by microplate reader based assay
CHEMBL159485,267410,Ki,=,322.0,nM,COc1cccc2C[C@H](CC=C)[C@H](Cc12)NCC=C,CHEMBL214,Serotonin 1a (5-HT1a) receptor,CHEMBL615458,In vivo binding affinity towards [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in bovine hippocampus.
